ID операции;Дата;ID автосервиса;Артикул;Количество, шт.;Тип операции;;;;;
2187;19.10.2023;А2;25;970;Продажа;;;;;
2188;19.10.2023;А5;146;559;Поступление;;;;;
2189;19.10.2023;А15;25;866;Продажа;;;;;
2190;19.10.2023;А8;81;942;Продажа;;;;;
2191;19.10.2023;А6;160;534;Продажа;;;;;
2192;19.10.2023;А1;68;854;Поступление;;;;;
2193;19.10.2023;А20;31;285;Продажа;;;;;
2194;19.10.2023;А3;143;796;Продажа;;;;;
2195;19.10.2023;А9;30;31;Продажа;;;;;
2196;19.10.2023;А7;78;787;Продажа;;;;;
2197;19.10.2023;А1;143;276;Продажа;;;;;
2198;19.10.2023;А20;165;789;Поступление;;;;;
2199;19.10.2023;А8;189;669;Поступление;;;;;
2200;19.10.2023;А12;84;637;Поступление;;;;;
2201;19.10.2023;А6;167;552;Поступление;;;;;
2202;19.10.2023;А1;42;937;Продажа;;;;;
2203;19.10.2023;А13;127;344;Поступление;;;;;
2204;19.10.2023;А7;148;549;Поступление;;;;;
2205;19.10.2023;А11;11;705;Поступление;;;;;
2206;19.10.2023;А13;36;706;Продажа;;;;;
2207;19.10.2023;А18;160;804;Продажа;;;;;
2208;19.10.2023;А15;21;997;Поступление;;;;;
2209;19.10.2023;А12;184;888;Поступление;;;;;
2210;19.10.2023;А17;23;376;Поступление;;;;;
2211;19.10.2023;А20;137;296;Поступление;;;;;
2212;19.10.2023;А7;36;544;Поступление;;;;;
2213;19.10.2023;А17;125;507;Продажа;;;;;
2214;19.10.2023;А15;28;956;Поступление;;;;;
2215;19.10.2023;А9;105;546;Поступление;;;;;
2216;19.10.2023;А3;19;566;Поступление;;;;;
2217;19.10.2023;А5;195;633;Поступление;;;;;
2218;19.10.2023;А17;195;499;Продажа;;;;;
2219;19.10.2023;А16;7;590;Поступление;;;;;
2220;19.10.2023;А10;171;691;Поступление;;;;;
2221;19.10.2023;А18;39;511;Продажа;;;;;
2222;19.10.2023;А2;53;353;Поступление;;;;;
2223;19.10.2023;А17;3;465;Поступление;;;;;
2224;19.10.2023;А11;118;510;Продажа;;;;;
2225;19.10.2023;А1;51;857;Поступление;;;;;
2226;20.10.2023;А8;45;977;Поступление;;;;;
2227;20.10.2023;А8;3;156;Продажа;;;;;
2228;20.10.2023;А18;16;228;Поступление;;;;;
2229;20.10.2023;А15;111;527;Продажа;;;;;
2230;20.10.2023;А4;198;145;Поступление;;;;;
2231;20.10.2023;А18;75;253;Поступление;;;;;
2232;20.10.2023;А3;34;760;Продажа;;;;;
2233;20.10.2023;А8;80;956;Поступление;;;;;
2234;20.10.2023;А9;182;809;Продажа;;;;;
2235;20.10.2023;А1;183;586;Продажа;;;;;
2236;20.10.2023;А12;1;401;Продажа;;;;;
2237;20.10.2023;А17;128;830;Продажа;;;;;
2238;20.10.2023;А14;158;25;Продажа;;;;;
2239;20.10.2023;А6;86;323;Поступление;;;;;
2240;20.10.2023;А4;174;397;Продажа;;;;;
2241;20.10.2023;А4;27;97;Поступление;;;;;
2242;20.10.2023;А4;12;466;Поступление;;;;;
2243;20.10.2023;А19;158;868;Продажа;;;;;
2244;20.10.2023;А2;70;428;Поступление;;;;;
2245;20.10.2023;А19;116;463;Поступление;;;;;
2246;20.10.2023;А14;71;17;Поступление;;;;;
2247;20.10.2023;А1;179;523;Продажа;;;;;
2248;20.10.2023;А13;121;131;Поступление;;;;;
2249;20.10.2023;А12;151;548;Поступление;;;;;
2250;20.10.2023;А14;198;433;Продажа;;;;;
2251;20.10.2023;А4;177;199;Продажа;;;;;
2252;20.10.2023;А20;28;723;Поступление;;;;;
2253;20.10.2023;А18;47;508;Поступление;;;;;
2254;20.10.2023;А8;138;192;Продажа;;;;;
2255;20.10.2023;А17;8;696;Продажа;;;;;
2256;20.10.2023;А7;199;502;Продажа;;;;;
2257;20.10.2023;А20;34;543;Поступление;;;;;
2258;20.10.2023;А11;161;430;Продажа;;;;;
2259;20.10.2023;А8;75;71;Продажа;;;;;
2260;20.10.2023;А4;150;320;Поступление;;;;;
2261;20.10.2023;А3;23;18;Поступление;;;;;
2262;20.10.2023;А4;164;118;Продажа;;;;;
2263;20.10.2023;А6;19;239;Поступление;;;;;
2264;20.10.2023;А3;17;449;Продажа;;;;;
2265;21.10.2023;А20;144;446;Продажа;;;;;
2266;21.10.2023;А4;186;302;Продажа;;;;;
2267;21.10.2023;А15;1;956;Продажа;;;;;
2268;21.10.2023;А5;190;523;Поступление;;;;;
2269;21.10.2023;А3;169;362;Поступление;;;;;
2270;21.10.2023;А7;82;239;Продажа;;;;;
2271;21.10.2023;А10;110;369;Продажа;;;;;
2272;21.10.2023;А13;85;83;Поступление;;;;;
2273;21.10.2023;А18;144;699;Продажа;;;;;
2274;21.10.2023;А12;137;931;Продажа;;;;;
2275;21.10.2023;А20;75;72;Продажа;;;;;
2276;21.10.2023;А7;6;580;Продажа;;;;;
2277;21.10.2023;А13;5;769;Поступление;;;;;
2278;21.10.2023;А3;143;277;Продажа;;;;;
2279;21.10.2023;А6;43;932;Продажа;;;;;
2280;21.10.2023;А16;82;173;Поступление;;;;;
2281;21.10.2023;А1;166;426;Поступление;;;;;
2282;21.10.2023;А14;173;368;Поступление;;;;;
2283;21.10.2023;А3;53;927;Поступление;;;;;
2284;21.10.2023;А16;26;32;Продажа;;;;;
2285;21.10.2023;А18;47;392;Поступление;;;;;
2286;21.10.2023;А14;45;613;Поступление;;;;;
2287;21.10.2023;А18;47;85;Продажа;;;;;
2288;21.10.2023;А18;115;829;Продажа;;;;;
2289;21.10.2023;А16;25;813;Продажа;;;;;
2290;21.10.2023;А13;49;975;Поступление;;;;;
2291;21.10.2023;А8;59;251;Поступление;;;;;
2292;21.10.2023;А7;67;951;Поступление;;;;;
2293;21.10.2023;А14;21;650;Поступление;;;;;
2294;21.10.2023;А1;101;818;Поступление;;;;;
2295;21.10.2023;А14;121;254;Продажа;;;;;
2296;21.10.2023;А3;60;736;Продажа;;;;;
2297;21.10.2023;А9;107;848;Поступление;;;;;
2298;21.10.2023;А18;24;484;Поступление;;;;;
2299;21.10.2023;А20;161;381;Поступление;;;;;
2300;21.10.2023;А4;55;283;Поступление;;;;;
2301;21.10.2023;А13;119;585;Продажа;;;;;
2302;21.10.2023;А11;150;658;Поступление;;;;;
2303;21.10.2023;А10;108;199;Продажа;;;;;
2304;21.10.2023;А11;187;721;Продажа;;;;;
2305;21.10.2023;А8;122;888;Поступление;;;;;
2306;21.10.2023;А2;23;751;Поступление;;;;;
2307;21.10.2023;А20;64;821;Продажа;;;;;
2308;21.10.2023;А12;12;643;Поступление;;;;;
2309;21.10.2023;А5;192;440;Продажа;;;;;
2310;21.10.2023;А3;112;175;Поступление;;;;;
2311;21.10.2023;А10;71;166;Продажа;;;;;
2312;21.10.2023;А6;111;545;Поступление;;;;;
2313;21.10.2023;А1;150;502;Поступление;;;;;
2314;21.10.2023;А18;187;384;Продажа;;;;;
2315;21.10.2023;А18;145;792;Продажа;;;;;
2316;21.10.2023;А11;37;924;Продажа;;;;;
2317;21.10.2023;А6;1;23;Продажа;;;;;
2318;21.10.2023;А5;42;955;Поступление;;;;;
2319;21.10.2023;А3;73;310;Продажа;;;;;
2320;21.10.2023;А15;181;962;Поступление;;;;;
2321;21.10.2023;А2;71;187;Поступление;;;;;
2322;21.10.2023;А8;74;184;Продажа;;;;;
2323;21.10.2023;А5;160;506;Поступление;;;;;
2324;21.10.2023;А9;171;781;Продажа;;;;;
2325;21.10.2023;А20;98;776;Поступление;;;;;
2326;21.10.2023;А17;166;94;Поступление;;;;;
2327;21.10.2023;А13;145;532;Поступление;;;;;
2328;21.10.2023;А6;173;949;Поступление;;;;;
2329;21.10.2023;А4;82;194;Поступление;;;;;
2330;21.10.2023;А3;146;32;Продажа;;;;;
2331;21.10.2023;А13;147;873;Поступление;;;;;
2332;21.10.2023;А20;196;350;Продажа;;;;;
2333;21.10.2023;А20;176;456;Поступление;;;;;
2334;21.10.2023;А6;183;277;Поступление;;;;;
2335;21.10.2023;А9;22;33;Поступление;;;;;
2336;21.10.2023;А14;110;93;Продажа;;;;;
2337;21.10.2023;А5;89;423;Продажа;;;;;
2338;21.10.2023;А11;177;508;Продажа;;;;;
2339;21.10.2023;А1;198;775;Продажа;;;;;
2340;21.10.2023;А14;116;454;Продажа;;;;;
2341;21.10.2023;А20;81;211;Поступление;;;;;
2342;22.10.2023;А18;78;421;Продажа;;;;;
2343;22.10.2023;А6;156;600;Поступление;;;;;
2344;22.10.2023;А14;56;27;Продажа;;;;;
2345;22.10.2023;А20;130;954;Поступление;;;;;
2346;22.10.2023;А3;184;387;Поступление;;;;;
2347;22.10.2023;А20;200;226;Поступление;;;;;
2348;22.10.2023;А16;115;583;Продажа;;;;;
2349;22.10.2023;А9;124;453;Поступление;;;;;
2350;22.10.2023;А18;49;277;Продажа;;;;;
2351;22.10.2023;А10;175;851;Продажа;;;;;
2352;22.10.2023;А4;13;472;Продажа;;;;;
2353;22.10.2023;А19;88;136;Продажа;;;;;
2354;22.10.2023;А16;50;703;Поступление;;;;;
2355;22.10.2023;А1;17;511;Продажа;;;;;
2356;22.10.2023;А19;193;780;Продажа;;;;;
2357;22.10.2023;А18;91;703;Поступление;;;;;
2358;22.10.2023;А20;118;631;Продажа;;;;;
2359;22.10.2023;А2;117;936;Продажа;;;;;
2360;22.10.2023;А11;108;235;Поступление;;;;;
2361;22.10.2023;А15;57;592;Поступление;;;;;
2362;22.10.2023;А4;4;556;Поступление;;;;;
2363;22.10.2023;А9;99;819;Поступление;;;;;
2364;22.10.2023;А10;159;221;Поступление;;;;;
2365;22.10.2023;А14;97;581;Продажа;;;;;
2366;22.10.2023;А16;75;616;Продажа;;;;;
2367;22.10.2023;А1;68;519;Поступление;;;;;
2368;22.10.2023;А20;49;721;Поступление;;;;;
2369;22.10.2023;А13;41;691;Поступление;;;;;
2370;22.10.2023;А20;159;309;Продажа;;;;;
2371;22.10.2023;А10;194;91;Поступление;;;;;
2372;22.10.2023;А7;17;408;Поступление;;;;;
2373;22.10.2023;А7;66;860;Продажа;;;;;
2374;22.10.2023;А13;13;124;Поступление;;;;;
2375;22.10.2023;А11;107;603;Продажа;;;;;
2376;22.10.2023;А12;62;467;Продажа;;;;;
2377;22.10.2023;А6;105;794;Продажа;;;;;
2378;22.10.2023;А17;164;271;Продажа;;;;;
2379;22.10.2023;А10;115;713;Продажа;;;;;
2380;22.10.2023;А9;85;76;Поступление;;;;;
2381;22.10.2023;А18;130;59;Поступление;;;;;
2382;22.10.2023;А1;190;160;Продажа;;;;;
2383;22.10.2023;А18;143;327;Поступление;;;;;
2384;22.10.2023;А18;49;691;Продажа;;;;;
2385;22.10.2023;А14;52;303;Продажа;;;;;
2386;22.10.2023;А19;135;87;Поступление;;;;;
2387;22.10.2023;А7;138;842;Поступление;;;;;
2388;22.10.2023;А13;170;277;Поступление;;;;;
2389;22.10.2023;А12;35;692;Поступление;;;;;
2390;22.10.2023;А1;52;919;Поступление;;;;;
2391;22.10.2023;А2;187;909;Поступление;;;;;
2392;22.10.2023;А2;37;583;Поступление;;;;;
2393;22.10.2023;А5;27;629;Продажа;;;;;
2394;22.10.2023;А16;7;261;Поступление;;;;;
2395;22.10.2023;А2;163;916;Поступление;;;;;
2396;22.10.2023;А13;94;965;Поступление;;;;;
2397;22.10.2023;А14;157;345;Поступление;;;;;
2398;22.10.2023;А20;4;675;Поступление;;;;;
2399;22.10.2023;А2;67;355;Поступление;;;;;
2400;22.10.2023;А16;133;946;Поступление;;;;;
2401;22.10.2023;А13;73;95;Продажа;;;;;
2402;22.10.2023;А8;10;75;Поступление;;;;;
2403;22.10.2023;А18;163;390;Поступление;;;;;
2404;22.10.2023;А18;70;552;Поступление;;;;;
2405;22.10.2023;А5;61;839;Поступление;;;;;
2406;22.10.2023;А5;13;876;Поступление;;;;;
2407;22.10.2023;А15;87;982;Поступление;;;;;
2408;22.10.2023;А20;25;747;Поступление;;;;;
2409;22.10.2023;А14;136;964;Поступление;;;;;
2410;22.10.2023;А10;149;602;Поступление;;;;;
2411;22.10.2023;А17;143;497;Поступление;;;;;
2412;22.10.2023;А19;104;865;Поступление;;;;;
2413;22.10.2023;А4;123;759;Продажа;;;;;
2414;22.10.2023;А18;57;739;Поступление;;;;;
2415;22.10.2023;А13;132;353;Поступление;;;;;
2416;22.10.2023;А1;185;532;Продажа;;;;;
2417;22.10.2023;А5;62;570;Поступление;;;;;
2418;22.10.2023;А5;96;968;Продажа;;;;;
2419;23.10.2023;А1;33;853;Поступление;;;;;
2420;23.10.2023;А8;71;58;Поступление;;;;;
2421;23.10.2023;А18;78;731;Продажа;;;;;
2422;23.10.2023;А3;83;741;Продажа;;;;;
2423;23.10.2023;А15;3;92;Поступление;;;;;
2424;23.10.2023;А3;113;104;Продажа;;;;;
2425;23.10.2023;А1;186;353;Продажа;;;;;
2426;23.10.2023;А15;76;472;Поступление;;;;;
2427;23.10.2023;А14;36;925;Продажа;;;;;
2428;23.10.2023;А10;60;872;Продажа;;;;;
2429;23.10.2023;А17;44;287;Поступление;;;;;
2430;23.10.2023;А18;161;943;Продажа;;;;;
2431;23.10.2023;А2;51;583;Продажа;;;;;
2432;23.10.2023;А14;175;848;Продажа;;;;;
2433;23.10.2023;А13;200;81;Продажа;;;;;
2434;23.10.2023;А13;161;108;Поступление;;;;;
2435;23.10.2023;А16;166;854;Поступление;;;;;
2436;23.10.2023;А12;122;350;Продажа;;;;;
2437;23.10.2023;А17;153;353;Поступление;;;;;
2438;23.10.2023;А9;138;518;Поступление;;;;;
2439;23.10.2023;А11;107;735;Поступление;;;;;
2440;23.10.2023;А10;69;217;Продажа;;;;;
2441;23.10.2023;А11;54;490;Продажа;;;;;
2442;23.10.2023;А13;15;956;Поступление;;;;;
2443;23.10.2023;А3;118;993;Поступление;;;;;
2444;23.10.2023;А2;137;303;Продажа;;;;;
2445;23.10.2023;А12;66;893;Поступление;;;;;
2446;23.10.2023;А14;165;228;Поступление;;;;;
2447;23.10.2023;А16;17;183;Поступление;;;;;
2448;23.10.2023;А18;187;693;Продажа;;;;;
2449;23.10.2023;А15;139;301;Продажа;;;;;
2450;23.10.2023;А11;169;964;Продажа;;;;;
2451;23.10.2023;А16;59;428;Поступление;;;;;
2452;23.10.2023;А7;144;103;Продажа;;;;;
2453;23.10.2023;А4;187;565;Поступление;;;;;
2454;23.10.2023;А1;139;180;Продажа;;;;;
2455;23.10.2023;А1;2;274;Продажа;;;;;
2456;23.10.2023;А4;109;646;Поступление;;;;;
2457;23.10.2023;А6;117;542;Поступление;;;;;
2458;23.10.2023;А9;144;414;Продажа;;;;;
2459;23.10.2023;А7;119;76;Продажа;;;;;
2460;23.10.2023;А9;120;44;Поступление;;;;;
2461;23.10.2023;А12;107;994;Продажа;;;;;
2462;23.10.2023;А8;83;926;Продажа;;;;;
2463;23.10.2023;А7;35;984;Продажа;;;;;
2464;23.10.2023;А9;34;952;Поступление;;;;;
2465;23.10.2023;А3;22;870;Поступление;;;;;
2466;23.10.2023;А7;62;642;Продажа;;;;;
2467;23.10.2023;А18;56;440;Продажа;;;;;
2468;23.10.2023;А9;53;252;Продажа;;;;;
2469;23.10.2023;А12;42;371;Продажа;;;;;
2470;24.10.2023;А4;120;153;Продажа;;;;;
2471;24.10.2023;А15;123;822;Поступление;;;;;
2472;24.10.2023;А10;114;418;Поступление;;;;;
2473;24.10.2023;А15;42;902;Поступление;;;;;
2474;24.10.2023;А17;45;609;Поступление;;;;;
2475;24.10.2023;А9;84;76;Продажа;;;;;
2476;24.10.2023;А6;45;712;Поступление;;;;;
2477;24.10.2023;А13;119;630;Продажа;;;;;
2478;24.10.2023;А6;69;128;Поступление;;;;;
2479;24.10.2023;А6;10;181;Продажа;;;;;
2480;24.10.2023;А9;9;187;Продажа;;;;;
2481;24.10.2023;А19;98;616;Продажа;;;;;
2482;24.10.2023;А12;199;894;Поступление;;;;;
2483;24.10.2023;А13;157;146;Продажа;;;;;
2484;24.10.2023;А14;162;260;Продажа;;;;;
2485;24.10.2023;А10;17;907;Продажа;;;;;
2486;24.10.2023;А17;68;276;Продажа;;;;;
2487;24.10.2023;А1;101;215;Поступление;;;;;
2488;24.10.2023;А14;75;196;Поступление;;;;;
2489;24.10.2023;А14;166;111;Поступление;;;;;
2490;24.10.2023;А17;166;287;Продажа;;;;;
2491;24.10.2023;А12;195;258;Поступление;;;;;
2492;24.10.2023;А17;133;161;Продажа;;;;;
2493;24.10.2023;А20;197;850;Поступление;;;;;
2494;24.10.2023;А12;190;182;Поступление;;;;;
2495;24.10.2023;А13;75;730;Поступление;;;;;
2496;24.10.2023;А12;70;557;Продажа;;;;;
2497;24.10.2023;А20;100;86;Продажа;;;;;
2498;24.10.2023;А6;94;824;Поступление;;;;;
2499;24.10.2023;А14;194;401;Продажа;;;;;
2500;24.10.2023;А4;91;460;Поступление;;;;;
2501;24.10.2023;А17;63;260;Поступление;;;;;
2502;24.10.2023;А13;120;972;Поступление;;;;;
2503;24.10.2023;А19;68;904;Продажа;;;;;
2504;24.10.2023;А4;139;137;Продажа;;;;;
2505;24.10.2023;А16;12;855;Поступление;;;;;
2506;24.10.2023;А9;30;648;Поступление;;;;;
2507;24.10.2023;А10;179;439;Продажа;;;;;
2508;24.10.2023;А9;125;908;Поступление;;;;;
2509;24.10.2023;А6;130;895;Продажа;;;;;
2510;24.10.2023;А15;115;395;Поступление;;;;;
2511;24.10.2023;А6;123;480;Поступление;;;;;
2512;24.10.2023;А1;79;176;Продажа;;;;;
2513;24.10.2023;А19;26;893;Продажа;;;;;
2514;24.10.2023;А12;2;388;Продажа;;;;;
2515;24.10.2023;А9;187;417;Продажа;;;;;
2516;24.10.2023;А14;115;246;Продажа;;;;;
2517;24.10.2023;А18;143;567;Продажа;;;;;
2518;24.10.2023;А15;22;856;Поступление;;;;;
2519;24.10.2023;А2;85;61;Поступление;;;;;
2520;24.10.2023;А17;57;689;Поступление;;;;;
2521;24.10.2023;А7;128;979;Продажа;;;;;
2522;24.10.2023;А7;30;965;Продажа;;;;;
2523;24.10.2023;А7;147;178;Поступление;;;;;
2524;24.10.2023;А15;50;176;Поступление;;;;;
2525;24.10.2023;А15;46;980;Продажа;;;;;
2526;24.10.2023;А16;54;359;Продажа;;;;;
2527;24.10.2023;А9;172;551;Поступление;;;;;
2528;24.10.2023;А15;58;183;Продажа;;;;;
2529;24.10.2023;А15;143;803;Продажа;;;;;
2530;24.10.2023;А15;144;565;Продажа;;;;;
2531;24.10.2023;А5;180;139;Продажа;;;;;
2532;24.10.2023;А17;138;577;Продажа;;;;;
2533;24.10.2023;А8;164;683;Продажа;;;;;
2534;24.10.2023;А8;46;679;Поступление;;;;;
